Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Low income,LIC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,76.55306125,76.4853344,76.41500839,76.26031984,76.10567262,76.03718455,75.92287877,75.83111877,75.81107771,75.74415407,75.61455725,75.41470468,75.14199559,75.01585079,74.69412828,74.42940355,74.12922954,73.91245827,73.57231665,73.33301181,73.18180465,73.04955476,72.92857106,72.86301819
Low income,LIC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,57.57669643,57.50854254,57.42395135,57.46913395,57.4631031,57.34736582,57.23709154,57.13940613,57.09789156,57.03468993,56.67758322,56.32576007,56.05629142,55.51027343,55.13860854,54.97080922,54.74436271,54.67078436,54.6020293,54.62598444,54.79205005,54.96199666,55.0924154,55.08925885
Low income,LIC,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,80.56469561,80.39733909,80.29195075,80.25547496,80.22166486,80.15471943,80.00552875,79.90160499,79.75929869,79.5771932,79.15309403,78.80515572,78.09173312,77.64897535,77.20318366,76.84035525,76.40662894,76.16593427,75.97927221,75.86676609,75.76883022,75.62624047,75.55866027,75.46504832
Low income,LIC,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,91.57916783,91.5135999,91.46759145,91.32732591,91.31448589,91.3591293,91.2872475,91.22579594,91.23477599,91.22213323,91.01787177,90.81613711,90.50096307,90.27351165,90.05635445,89.65876934,89.38780902,89.24801915,89.07103312,88.93472777,88.8174429,88.67607013,88.54577127,88.4220877
Low income,LIC,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2.601862807,2.607148937,2.625820003,2.648948283,2.653384457,2.651357248,2.65826298,2.668953711,2.662861567,2.650603707,2.664297353,2.622642543,2.562015562,2.438949782,2.47727927,2.53489332,2.595498733,2.60358951,2.630251498,2.662603039,2.687944519,2.711497074,2.714658927,2.717731578
Low income,LIC,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.570067689,0.573947358,0.584782194,0.594979363,0.605007918,0.613591605,0.61908801,0.627175513,0.631446985,0.633588107,0.643453434,0.651205663,0.668226582,0.668371696,0.702788822,0.750711674,0.810236424,0.834300934,0.841532612,0.852480949,0.866229867,0.88910006,0.897652145,0.906174729
Low income,LIC,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,56.62567103,56.54528889,56.37779271,56.07783216,55.73632193,55.63845219,55.51324799,55.43455492,55.47502126,55.4105443,55.26196811,55.09206777,54.83927175,54.64722756,54.28264687,54.0942735,53.82963076,53.60127108,53.06485175,52.51679146,52.22065763,51.89439481,51.52890049,51.43080569
Low income,LIC,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,48.57009504,48.3074145,47.96517914,47.80122358,47.60449134,47.42025284,47.22547208,47.0715517,47.02511652,46.90383773,46.52534474,46.10719369,45.75451706,45.12363122,44.68287504,44.46704674,44.15345926,44.01807962,43.6773645,43.3806077,43.34051943,43.27883261,43.14296206,43.1208748
Low income,LIC,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,64.88940341,64.87857738,64.77512249,64.64777594,64.75533571,64.50622248,64.11339804,63.76511585,63.41045215,63.06359149,62.47747215,61.8445626,61.33201901,60.70268629,60.02173443,59.52793905,58.97708318,58.69775924,58.11683731,57.57743267,57.32071258,56.95520021,56.62533465,56.39745724
Low income,LIC,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,74.22300236,74.034831,73.84359586,73.51034724,73.65764639,73.52659048,73.4434749,73.29407097,73.09595786,72.91345845,72.21579565,71.46690327,70.53392254,69.73443301,68.817917,67.90226189,66.90912682,66.38511443,65.53721546,64.75225366,64.20949259,63.66799318,63.11193387,62.6113283
Low income,LIC,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.31400013,7.921999931,6.822000027,6.665999889,5.894999981,6.15500021,6.643000126,5.90199995,6.106999874,5.547999859,4.784999847,4.368999958,3.707000017,4.379000187,3.463999987,2.694000006,2.796000004,3.095000029,3.112999916,2.989000082,2.890000105,2.836999893,2.778000116,2.875
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,17.74799919,16.33099937,13.49300003,13.38199997,11.46899986,11.41699982,13.01399994,12.85999966,12.91300011,11.88599968,9.897000313,9.133000374,8.201000214,8.73900032,7.501999855,7.012000084,6.177999973,6.492000103,6.339000225,7.453000069,6.836999893,6.736999989,6.646999836,6.686999798
Sri Lanka,LKA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,27.25399971,26.52700043,21.70299911,21.97500038,20.53199959,21.81699944,23.80500031,22.35300064,22.09600067,20.86100006,17.67300034,16.90500069,14.20100021,16.74699974,15.71899986,12.61699963,13.74699974,14.77400017,15.09500027,15.54199982,15.97399998,16.37199974,16.72400093,16.87400055
Sri Lanka,LKA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,42.72999954,41.11299896,32.36199951,34.43600082,30.73200035,31.59900093,35.95999908,36.77999878,38.47700119,38.25999832,28.62000084,28.05900002,25.45599937,27.49200058,23.68199921,24.80800056,22.90299988,24.28800011,25.79299927,25.8010006,27.72699928,28.59000015,29.43799973,29.82900047
Sri Lanka,LKA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,32.1819645,31.84830967,35.19887117,32.96534136,33.0945735,33.15966179,33.23391651,33.31595724,33.40052455,33.48372953,33.54510987,33.60719353,33.6689365,33.73597995,32.69715823,32.97339807,32.05827814,33.73652445,33.4964651,34.26459362,34.27894269,34.43743445,34.65788437,34.70717313
Sri Lanka,LKA,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,27.12000084,20.85000038,20.79999924,15.92000008,18.36000061,17.87000084,17.67000008,14.59000015,16.45000076,,
Sri Lanka,LKA,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,38.68999863,34.04999924,34.68999863,25.78000069,30.97999954,29.30999947,32.24000168,29.38999939,29.96999931,,
Sri Lanka,LKA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.90200043,76.6289978,77.61799622,78.25900269,76.96199799,76.90499878,76.89099884,76.89199829,76.8789978,76.83399963,76.86599731,76.85099792,76.77799988,76.65100098,76.47299957,75.83999634,75.93299866,76.1989975,75.36499786,75.82900238,76.27100372,75.56900024,74.86499786,74.59200287
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,35.80899811,35.48500061,41.63000107,37.85400009,37.29000092,37.19200134,37.11600113,37.04800034,36.96699905,36.86399841,36.77000046,36.64699936,36.49900055,36.3409996,34.4109993,34.36399841,32.82899857,35.3769989,34.46099854,35.73699951,35.84400177,35.65800095,35.57699966,35.43600082
Sri Lanka,LKA,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,5.9,,,,,,,,,,4.379079874,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,4.7,,,,,,,,,,1.294987893,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,94.1,,,,,,,,,,95.62092013,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,95.3,,,,,,,,,,98.70501211,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,20.4,,,,,,,,,,13,,,,,,,,,,
Sri Lanka,LKA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,13.4,,,,,,,,,,8.5,,,,,,,,,,
Sri Lanka,LKA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,42.80099869,39.89400101,37.61299896,37.78099823,38.32699966,38.48899841,39.74900055,40.30400085,40.65499878,40.79499817,41.12799835,41.6780014,41.95199966,42.34600067,45.08599854,44.62200165,44.22200012,45.19100189,46.36899948,47.22700119,47.74599838,46.56200027,46.52399826,46.47399902
Sri Lanka,LKA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,34.27500153,30.08499908,27.61199951,28.26399994,29.00799942,30.13400078,31.35099983,32.17699814,32.88399887,33.64099884,34.62599945,35.57699966,36.27399826,37.21500015,37.38399887,38.7480011,40.10599899,40.91199875,41.58300018,42.22700119,44.03300095,43.4679985,44.02700043,44.55699921
Sri Lanka,LKA,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,15.84,,,,,,,,,,17.61,,,,,,,,,,
Sri Lanka,LKA,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,13.53,,,,,,,,,,16.95,,,,,,,,,,
Sri Lanka,LKA,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,11.97,,,,,,,,,,14.35,,,,,,,,,,
Sri Lanka,LKA,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,14.96,,,,,,,,,,16.73,,,,,,,,,,
Sri Lanka,LKA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,22.54999924,24.06699944,23.27799988,23.49600029,23.51799965,24.14100075,23.07099915,23.09900093,23.3560009,24.11499977,24.86199951,25.08499908,25.50300026,25.86000061,25.42900085,25.82999992,26.0739994,26.33499908,26.41600037,25.93400002,26.81200027,29.04800034,29.82299995,30.49699974
Sri Lanka,LKA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,24.95599937,24.9109993,22.67499924,23.00300026,23.09900093,23.35499954,23.66799927,23.90500069,24.16200066,24.43700027,24.7329998,25.07500076,25.44099998,25.8010006,25.79500008,25.92300034,26.06999969,25.31599998,26.14800072,25.44599915,25.5510006,27.12299919,27.63899994,28.01099968
Sri Lanka,LKA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,6.143000126,5.611999989,6.842000008,6.323999882,6.625,5.499000072,4.894000053,4.744999886,4.497000217,3.183000088,4.672999859,4.559000015,4.742000103,4.632999897,4.487999916,4.468999863,3.838999987,3.114000082,2.941999912,2.960000038,2.861000061,2.752000093,2.655999899,2.568000078
Sri Lanka,LKA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,19.00600052,18.58499908,27.10000038,25.19099998,26.87800026,21.32600021,23.3239994,21.12100029,19.78800011,18.11800003,22.63100052,22.20999908,23.24300003,22.97500038,22.93000031,23.65099907,19.87599945,21.16900063,21.05800056,19.42700005,17.79100037,18.37299919,18.11700058,17.91699982
